time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,relative_humidity_2m,precipitation,lat,lon
2026-04-14 09:00:00,2.46,185,6.3,31.0,53,0.0,18.0,100.5
2026-04-14 10:00:00,3.0,177,7.7,32.8,47,0.0,18.0,100.5
2026-04-14 11:00:00,3.71,176,9.1,34.3,41,0.0,18.0,100.5
2026-04-14 12:00:00,4.0,177,9.7,35.7,37,0.0,18.0,100.5
2026-04-14 13:00:00,3.92,174,10.2,37.2,31,0.0,18.0,100.5
2026-04-14 14:00:00,4.17,174,9.8,37.1,29,0.0,18.0,100.5
2026-04-14 15:00:00,4.42,175,10.0,37.2,27,0.0,18.0,100.5
2026-04-14 16:00:00,4.52,185,10.0,36.9,26,0.0,18.0,100.5
2026-04-14 17:00:00,4.61,195,9.8,36.0,28,0.0,18.0,100.5
2026-04-14 18:00:00,3.75,199,9.5,34.2,34,0.0,18.0,100.5
2026-04-14 19:00:00,2.79,216,7.3,32.4,38,0.0,18.0,100.5
2026-04-14 20:00:00,2.01,235,5.4,31.0,40,0.0,18.0,100.5
2026-04-14 21:00:00,1.19,248,4.0,29.9,44,0.0,18.0,100.5
2026-04-14 22:00:00,0.95,270,2.7,28.9,46,0.0,18.0,100.5
2026-04-14 23:00:00,0.91,279,2.3,27.9,46,0.0,18.0,100.5
2026-03-20 00:00:00,0.49,315,1.8,19.6,69,0.0,20.0,99.8
2026-03-20 01:00:00,0.6,312,2.6,21.0,64,0.0,20.0,99.8
2026-03-20 02:00:00,0.51,299,1.8,20.9,64,0.0,20.0,99.8
2026-03-20 03:00:00,0.75,307,2.1,19.9,68,0.0,20.0,99.8
2026-03-20 04:00:00,0.86,350,2.1,18.5,76,0.0,20.0,99.8
2026-03-20 05:00:00,0.81,338,1.9,17.8,80,0.0,20.0,99.8
2026-03-20 06:00:00,0.54,304,1.7,17.5,80,0.0,20.0,99.8
2026-03-20 07:00:00,0.16,18,1.7,19.6,71,0.0,20.0,99.8
2026-03-20 08:00:00,0.65,23,1.5,21.0,68,0.0,20.0,99.8
2026-03-20 09:00:00,0.53,49,2.3,23.1,68,0.0,20.0,99.8
2026-03-20 10:00:00,0.93,74,3.4,25.4,68,0.0,20.0,99.8
2026-03-20 11:00:00,1.21,97,4.0,27.3,62,0.0,20.0,99.8
2026-03-20 12:00:00,1.31,130,4.5,28.8,57,0.0,20.0,99.8
2026-03-20 13:00:00,0.29,149,4.2,30.0,48,0.0,20.0,99.8
2026-03-20 14:00:00,0.55,180,3.0,31.1,39,0.0,20.0,99.8
2026-03-20 15:00:00,1.84,193,4.0,31.0,38,0.0,20.0,99.8
2026-03-20 16:00:00,2.16,187,4.9,29.7,49,0.0,20.0,99.8
2026-03-20 17:00:00,0.93,196,4.5,29.2,58,0.0,20.0,99.8
2026-03-20 18:00:00,0.07,45,2.3,28.0,54,0.0,20.0,99.8
2026-03-20 19:00:00,0.11,297,1.5,26.2,53,0.0,20.0,99.8
2026-03-20 20:00:00,0.87,301,2.0,23.9,60,0.0,20.0,99.8
2026-03-20 21:00:00,0.76,302,2.1,22.0,67,0.0,20.0,99.8
2026-03-20 22:00:00,0.63,288,2.1,21.0,70,0.0,20.0,99.8
2026-03-20 23:00:00,0.59,290,2.0,21.0,66,0.0,20.0,99.8
2026-03-21 00:00:00,0.67,297,2.0,21.0,62,0.0,20.0,99.8
2026-03-21 01:00:00,0.5,307,2.7,22.5,56,0.0,20.0,99.8
2026-03-21 02:00:00,0.38,337,1.5,22.0,56,0.0,20.0,99.8
2026-03-21 03:00:00,0.45,6,1.0,21.1,60,0.0,20.0,99.8
2026-03-21 04:00:00,0.6,360,1.1,20.4,63,0.0,20.0,99.8
2026-03-21 05:00:00,0.39,320,1.0,20.0,64,0.0,20.0,99.8
2026-03-21 06:00:00,0.36,326,1.0,19.6,65,0.0,20.0,99.8
2026-03-21 07:00:00,0.45,354,0.9,20.0,68,0.0,20.0,99.8
2026-03-21 08:00:00,0.51,349,1.1,21.4,65,0.0,20.0,99.8
2026-03-21 09:00:00,0.85,332,1.9,22.5,65,0.0,20.0,99.8
2026-03-21 10:00:00,0.07,315,2.4,24.9,60,0.0,20.0,99.8
2026-03-21 11:00:00,0.86,170,3.3,27.3,53,0.0,20.0,99.8
2026-03-21 12:00:00,1.47,170,4.4,29.2,45,0.0,20.0,99.8
2026-03-21 13:00:00,1.89,168,5.3,30.9,40,0.0,20.0,99.8
2026-03-21 14:00:00,2.66,168,6.0,31.6,38,0.0,20.0,99.8
2026-03-21 15:00:00,3.07,168,7.5,31.8,39,0.0,20.0,99.8
2026-03-21 16:00:00,1.76,175,7.3,31.6,43,0.0,20.0,99.8
2026-03-21 17:00:00,1.77,230,4.7,29.9,50,0.0,20.0,99.8
2026-03-21 18:00:00,0.96,223,4.2,28.1,54,0.0,20.0,99.8
2026-03-21 19:00:00,0.3,189,2.6,26.9,55,0.0,20.0,99.8
2026-03-21 20:00:00,1.89,143,4.2,25.0,59,0.0,20.0,99.8
2026-03-21 21:00:00,0.93,196,4.2,23.9,68,0.0,20.0,99.8
2026-03-21 22:00:00,0.49,204,3.2,23.0,71,0.0,20.0,99.8
2026-03-21 23:00:00,0.74,222,2.8,22.2,73,0.0,20.0,99.8
2026-03-22 00:00:00,0.6,265,2.8,21.5,75,0.0,20.0,99.8
2026-03-22 01:00:00,0.84,253,2.4,21.9,76,0.0,20.0,99.8
2026-03-22 02:00:00,1.18,258,3.6,21.9,73,0.0,20.0,99.8
2026-03-22 03:00:00,0.76,349,3.6,21.0,77,0.1,20.0,99.8
2026-03-22 04:00:00,0.8,360,3.7,20.0,84,0.0,20.0,99.8
2026-03-22 05:00:00,1.22,325,2.5,19.4,86,0.0,20.0,99.8
2026-03-22 06:00:00,1.1,309,2.8,18.5,89,0.0,20.0,99.8
2026-03-22 07:00:00,0.51,241,2.4,19.4,88,0.0,20.0,99.8
2026-03-22 08:00:00,1.39,300,3.0,21.3,85,0.0,20.0,99.8
2026-03-22 09:00:00,0.43,324,3.5,24.1,73,0.0,20.0,99.8
2026-03-22 10:00:00,0.71,172,3.2,26.3,66,0.0,20.0,99.8
2026-03-22 11:00:00,1.54,167,4.6,28.5,58,0.0,20.0,99.8
2026-03-22 12:00:00,2.75,183,7.0,30.1,51,0.0,20.0,99.8
2026-03-22 13:00:00,4.08,213,8.6,32.1,32,0.0,20.0,99.8
2026-03-22 14:00:00,4.64,217,10.8,31.4,35,0.0,20.0,99.8
2026-03-22 15:00:00,3.85,210,9.7,31.5,36,0.0,20.0,99.8
2026-03-22 16:00:00,3.58,208,8.6,30.7,41,0.0,20.0,99.8
2026-03-22 17:00:00,2.86,199,7.8,29.5,44,0.0,20.0,99.8
2026-03-22 18:00:00,3.4,206,8.9,28.2,43,0.0,20.0,99.8
2026-03-22 19:00:00,2.55,222,7.7,27.2,42,0.0,20.0,99.8
2026-03-22 20:00:00,1.95,228,6.5,25.8,47,0.0,20.0,99.8
2026-03-22 21:00:00,1.48,246,5.4,24.1,54,0.0,20.0,99.8
2026-03-22 22:00:00,1.15,275,4.2,22.1,65,0.0,20.0,99.8
2026-03-22 23:00:00,0.45,297,3.3,20.8,75,0.0,20.0,99.8
2026-03-23 00:00:00,0.57,285,2.2,19.9,78,0.0,20.0,99.8
2026-03-23 01:00:00,1.2,287,3.6,19.1,84,0.0,20.0,99.8
2026-03-23 02:00:00,1.84,292,4.4,19.1,80,0.0,20.0,99.8
2026-03-23 03:00:00,2.04,292,4.7,19.0,76,0.0,20.0,99.8
2026-03-23 04:00:00,2.06,288,4.8,18.4,76,0.0,20.0,99.8
2026-03-23 05:00:00,1.61,300,4.7,17.9,78,0.0,20.0,99.8
2026-03-23 06:00:00,1.22,325,3.8,17.3,80,0.0,20.0,99.8
2026-03-23 07:00:00,0.92,311,3.0,17.2,82,0.0,20.0,99.8
2026-03-23 08:00:00,1.24,313,3.5,19.9,79,0.0,20.0,99.8
2026-03-23 09:00:00,0.34,63,3.0,24.1,66,0.0,20.0,99.8
2026-03-23 10:00:00,0.84,107,3.1,26.8,55,0.0,20.0,99.8
2026-03-23 11:00:00,1.13,131,3.8,28.8,51,0.0,20.0,99.8
2026-03-23 12:00:00,1.96,165,5.1,30.5,41,0.0,20.0,99.8
2026-03-23 13:00:00,3.7,196,6.4,31.5,33,0.0,20.0,99.8
2026-03-23 14:00:00,3.51,197,8.5,31.8,32,0.0,20.0,99.8
2026-03-23 15:00:00,2.96,184,7.5,32.3,27,0.0,20.0,99.8
2026-03-23 16:00:00,3.01,195,6.8,31.4,34,0.0,20.0,99.8
2026-03-23 17:00:00,2.27,188,6.6,29.6,42,0.0,20.0,99.8
2026-03-23 18:00:00,2.37,198,5.6,27.3,43,0.0,20.0,99.8
2026-03-23 19:00:00,0.92,221,5.6,25.6,48,0.0,20.0,99.8
2026-03-23 20:00:00,1.66,265,3.9,24.1,50,0.0,20.0,99.8
2026-03-23 21:00:00,1.78,259,4.5,23.9,47,0.0,20.0,99.8
2026-03-23 22:00:00,1.55,266,4.6,23.4,46,0.0,20.0,99.8
2026-03-23 23:00:00,1.65,273,4.3,22.2,49,0.0,20.0,99.8
2026-03-24 00:00:00,1.98,286,4.7,20.4,59,0.0,20.0,99.8
2026-03-24 01:00:00,1.15,288,4.6,18.1,75,0.0,20.0,99.8
2026-03-24 02:00:00,0.75,307,3.0,17.3,80,0.0,20.0,99.8
2026-03-24 03:00:00,2.13,309,4.3,16.5,84,0.0,20.0,99.8
2026-03-24 04:00:00,2.06,311,4.7,16.2,82,0.0,20.0,99.8
2026-03-24 05:00:00,1.39,308,4.4,16.1,79,0.0,20.0,99.8
2026-03-24 06:00:00,0.83,303,3.1,15.6,80,0.0,20.0,99.8
2026-03-24 07:00:00,0.43,306,2.7,15.9,82,0.0,20.0,99.8
2026-03-24 08:00:00,1.23,302,3.0,18.0,83,0.0,20.0,99.8
2026-03-24 09:00:00,0.5,307,3.0,23.5,66,0.0,20.0,99.8
2026-03-24 10:00:00,0.5,127,2.6,26.5,51,0.0,20.0,99.8
2026-03-24 11:00:00,0.93,144,3.5,28.4,45,0.0,20.0,99.8
2026-03-24 12:00:00,1.09,164,3.8,29.9,35,0.0,20.0,99.8
2026-03-24 13:00:00,1.83,145,4.1,30.5,34,0.0,20.0,99.8
2026-03-24 14:00:00,2.1,128,5.1,31.0,34,0.0,20.0,99.8
2026-03-24 15:00:00,2.71,128,5.9,31.6,32,0.0,20.0,99.8
2026-03-24 16:00:00,2.38,139,5.9,31.2,38,0.0,20.0,99.8
2026-03-24 17:00:00,1.55,147,5.1,29.3,54,0.0,20.0,99.8
2026-03-24 18:00:00,1.28,201,3.7,26.8,57,0.0,20.0,99.8
2026-03-24 19:00:00,0.97,235,3.6,24.9,52,0.0,20.0,99.8
2026-03-24 20:00:00,0.85,270,3.0,23.6,54,0.0,20.0,99.8
2026-03-24 21:00:00,1.09,286,3.0,22.2,58,0.0,20.0,99.8
2026-03-24 22:00:00,1.21,294,3.4,21.2,61,0.0,20.0,99.8
2026-03-24 23:00:00,1.43,299,3.8,19.4,68,0.0,20.0,99.8
2026-03-25 00:00:00,1.62,304,3.7,18.0,73,0.0,20.0,99.8
2026-03-25 01:00:00,1.26,304,4.4,17.5,73,0.0,20.0,99.8
2026-03-25 02:00:00,1.0,307,3.5,17.0,76,0.0,20.0,99.8
2026-03-25 03:00:00,0.63,299,3.0,16.5,78,0.0,20.0,99.8
2026-03-25 04:00:00,0.21,315,2.3,16.3,78,0.0,20.0,99.8
2026-03-25 05:00:00,1.42,312,3.2,15.7,81,0.0,20.0,99.8
2026-03-25 06:00:00,1.84,313,4.0,14.8,85,0.0,20.0,99.8
2026-03-25 07:00:00,0.81,317,4.0,15.6,85,0.0,20.0,99.8
2026-03-25 08:00:00,0.72,304,2.4,18.0,83,0.0,20.0,99.8
2026-03-25 09:00:00,1.0,307,3.0,23.3,67,0.0,20.0,99.8
2026-03-25 10:00:00,0.36,286,3.0,27.0,50,0.0,20.0,99.8
2026-03-25 11:00:00,0.66,189,3.1,29.3,42,0.0,20.0,99.8
2026-03-25 12:00:00,0.94,205,3.4,30.8,35,0.0,20.0,99.8
2026-03-25 13:00:00,1.23,153,3.7,31.6,33,0.0,20.0,99.8
2026-03-25 14:00:00,1.81,156,4.6,32.3,33,0.0,20.0,99.8
2026-03-25 15:00:00,1.46,172,4.6,33.0,29,0.0,20.0,99.8
2026-03-25 16:00:00,1.21,210,3.4,33.0,30,0.0,20.0,99.8
2026-03-25 17:00:00,1.43,216,3.5,30.5,46,0.0,20.0,99.8
2026-03-25 18:00:00,1.3,212,3.7,27.7,48,0.0,20.0,99.8
2026-03-25 19:00:00,0.76,259,3.3,25.9,45,0.0,20.0,99.8
2026-03-25 20:00:00,1.15,275,2.9,23.8,54,0.0,20.0,99.8
2026-03-25 21:00:00,1.23,291,3.4,22.0,61,0.0,20.0,99.8
2026-03-25 22:00:00,1.75,294,4.3,20.1,70,0.0,20.0,99.8
2026-03-25 23:00:00,1.68,297,4.4,18.7,75,0.0,20.0,99.8
2026-03-26 00:00:00,1.78,302,4.3,17.7,77,0.0,20.0,99.8
2026-03-26 01:00:00,0.78,315,4.2,17.0,79,0.0,20.0,99.8
2026-03-26 02:00:00,1.06,319,2.8,16.2,82,0.0,20.0,99.8
2026-03-26 03:00:00,1.79,306,4.0,15.8,83,0.0,20.0,99.8
2026-03-26 04:00:00,1.84,303,4.1,15.8,81,0.0,20.0,99.8
2026-03-26 05:00:00,1.87,304,4.2,15.8,79,0.0,20.0,99.8
2026-03-26 06:00:00,1.71,302,4.1,15.9,78,0.0,20.0,99.8
2026-03-26 07:00:00,0.86,306,3.8,15.9,81,0.0,20.0,99.8
2026-03-26 08:00:00,1.8,304,3.9,18.3,80,0.0,20.0,99.8
2026-03-26 09:00:00,1.04,305,3.9,23.4,67,0.0,20.0,99.8
2026-03-26 10:00:00,0.43,249,3.1,27.0,58,0.0,20.0,99.8
2026-03-26 11:00:00,1.03,227,3.6,29.8,45,0.0,20.0,99.8
2026-03-26 12:00:00,1.74,243,4.5,31.4,36,0.0,20.0,99.8
2026-03-26 13:00:00,1.24,227,5.2,32.2,32,0.0,20.0,99.8
2026-03-26 14:00:00,1.28,219,3.9,32.7,32,0.0,20.0,99.8
2026-03-26 15:00:00,0.5,217,3.6,33.0,31,0.0,20.0,99.8
2026-03-26 16:00:00,0.25,323,2.3,33.0,30,0.0,20.0,99.8
2026-03-26 17:00:00,0.0,270,1.7,31.2,50,0.0,20.0,99.8
2026-03-26 18:00:00,0.43,126,1.3,28.5,55,0.0,20.0,99.8
2026-03-26 19:00:00,0.15,270,1.3,27.2,52,0.0,20.0,99.8
2026-03-26 20:00:00,1.03,313,2.2,25.1,57,0.0,20.0,99.8
2026-03-26 21:00:00,0.99,315,2.2,23.2,64,0.0,20.0,99.8
2026-03-26 22:00:00,0.99,300,2.7,21.6,72,0.0,20.0,99.8
2026-03-26 23:00:00,1.25,286,3.2,19.8,79,0.0,20.0,99.8
2026-03-27 00:00:00,1.79,297,4.0,18.4,81,0.0,20.0,99.8
2026-03-27 01:00:00,1.26,304,4.6,18.2,80,0.0,20.0,99.8
2026-03-27 02:00:00,1.12,297,3.3,17.2,83,0.0,20.0,99.8
2026-03-27 03:00:00,1.9,305,4.0,16.5,85,0.0,20.0,99.8
2026-03-27 04:00:00,1.67,309,4.3,15.9,87,0.0,20.0,99.8
2026-03-27 05:00:00,1.3,302,3.7,15.6,88,0.0,20.0,99.8
2026-03-27 06:00:00,1.28,301,3.2,15.4,90,0.0,20.0,99.8
2026-03-27 07:00:00,0.64,309,3.4,16.0,89,0.0,20.0,99.8
2026-03-27 08:00:00,0.86,306,2.7,18.6,86,0.0,20.0,99.8
2026-03-27 09:00:00,0.38,23,2.7,24.0,68,0.0,20.0,99.8
2026-03-27 10:00:00,0.74,118,2.9,26.9,56,0.0,20.0,99.8
2026-03-27 11:00:00,1.1,137,3.7,29.0,51,0.0,20.0,99.8
2026-03-27 12:00:00,1.39,142,4.2,30.5,46,0.0,20.0,99.8
2026-03-27 13:00:00,1.88,151,4.8,31.9,39,0.0,20.0,99.8
2026-03-27 14:00:00,2.44,154,6.1,32.7,35,0.0,20.0,99.8
2026-03-27 15:00:00,1.95,157,6.0,33.3,34,0.0,20.0,99.8
2026-03-27 16:00:00,1.72,188,4.3,32.9,37,0.0,20.0,99.8
2026-03-27 17:00:00,2.06,198,4.8,30.5,47,0.0,20.0,99.8
2026-03-27 18:00:00,1.77,220,5.0,27.7,53,0.0,20.0,99.8
2026-03-27 19:00:00,1.38,226,4.2,27.0,46,0.0,20.0,99.8
2026-03-27 20:00:00,1.52,261,4.1,25.9,50,0.0,20.0,99.8
2026-03-27 21:00:00,1.81,265,4.6,24.9,51,0.0,20.0,99.8
2026-03-27 22:00:00,1.56,277,4.6,23.5,57,0.0,20.0,99.8
2026-03-27 23:00:00,1.66,286,4.2,21.7,67,0.0,20.0,99.8
2026-03-28 00:00:00,1.39,285,4.3,19.7,78,0.0,20.0,99.8
2026-03-28 01:00:00,0.87,301,3.7,18.6,84,0.0,20.0,99.8
2026-03-28 02:00:00,1.1,313,3.1,18.0,85,0.0,20.0,99.8
2026-03-28 03:00:00,1.48,315,3.5,17.5,84,0.0,20.0,99.8
2026-03-28 04:00:00,1.38,314,3.5,16.9,84,0.0,20.0,99.8
2026-03-28 05:00:00,1.1,309,3.3,16.4,84,0.0,20.0,99.8
2026-03-28 06:00:00,1.08,304,2.8,16.0,84,0.0,20.0,99.8
2026-03-28 07:00:00,0.36,304,3.0,16.5,85,0.0,20.0,99.8
2026-03-28 08:00:00,1.26,304,3.1,18.7,85,0.0,20.0,99.8
2026-03-28 09:00:00,0.64,315,3.3,24.3,68,0.0,20.0,99.8
2026-03-28 10:00:00,0.25,101,2.4,27.5,53,0.0,20.0,99.8
2026-03-28 11:00:00,0.68,144,3.1,29.6,48,0.0,20.0,99.8
2026-03-28 12:00:00,1.51,146,4.3,31.0,45,0.0,20.0,99.8
2026-03-28 13:00:00,2.95,165,5.7,32.8,36,0.0,20.0,99.8
2026-03-28 14:00:00,3.3,177,7.5,33.8,28,0.0,20.0,99.8
2026-03-28 15:00:00,4.07,196,8.6,33.3,28,0.0,20.0,99.8
2026-03-28 16:00:00,3.4,204,8.9,31.9,34,0.0,20.0,99.8
2026-03-28 17:00:00,2.49,218,7.5,30.4,39,0.0,20.0,99.8
2026-03-28 18:00:00,2.12,227,6.0,27.7,43,0.0,20.0,99.8
2026-03-28 19:00:00,1.94,215,5.4,27.0,40,0.0,20.0,99.8
2026-03-28 20:00:00,2.23,228,5.9,25.7,38,0.0,20.0,99.8
2026-03-28 21:00:00,1.75,233,5.9,24.2,44,0.0,20.0,99.8
2026-03-28 22:00:00,1.61,254,4.9,23.0,48,0.0,20.0,99.8
2026-03-28 23:00:00,1.72,262,4.6,22.0,53,0.0,20.0,99.8
2026-03-29 00:00:00,1.8,268,4.8,21.5,56,0.0,20.0,99.8
2026-03-29 01:00:00,1.45,268,4.7,20.9,62,0.0,20.0,99.8
2026-03-29 02:00:00,1.23,282,3.9,20.0,65,0.0,20.0,99.8
2026-03-29 03:00:00,1.14,299,3.7,19.0,69,0.0,20.0,99.8
2026-03-29 04:00:00,1.08,304,3.7,18.0,74,0.0,20.0,99.8
2026-03-29 05:00:00,0.97,305,3.4,17.1,78,0.0,20.0,99.8
2026-03-29 06:00:00,0.99,311,3.2,16.6,81,0.0,20.0,99.8
2026-03-29 07:00:00,0.25,307,3.0,17.3,81,0.0,20.0,99.8
2026-03-29 08:00:00,0.43,324,2.2,19.3,82,0.0,20.0,99.8
2026-03-29 09:00:00,0.6,312,2.8,24.4,66,0.0,20.0,99.8
2026-03-29 10:00:00,0.74,110,2.8,27.3,53,0.0,20.0,99.8
2026-03-29 11:00:00,0.81,133,3.4,29.2,50,0.0,20.0,99.8
2026-03-29 12:00:00,1.5,182,4.2,31.5,44,0.0,20.0,99.8
2026-03-29 13:00:00,4.1,261,8.0,32.3,27,0.0,20.0,99.8
2026-03-29 14:00:00,2.47,263,9.2,32.7,30,0.0,20.0,99.8
2026-03-29 15:00:00,2.03,190,5.3,33.4,30,0.0,20.0,99.8
2026-03-29 16:00:00,1.47,215,5.0,32.2,42,0.0,20.0,99.8
2026-03-29 17:00:00,1.35,318,3.5,30.4,53,0.0,20.0,99.8
2026-03-29 18:00:00,0.35,315,3.6,29.2,43,0.0,20.0,99.8
2026-03-29 19:00:00,0.92,315,2.4,26.3,47,0.0,20.0,99.8
2026-03-29 20:00:00,1.1,300,3.4,24.0,49,0.0,20.0,99.8
2026-03-29 21:00:00,1.44,290,3.7,22.4,52,0.0,20.0,99.8
2026-03-29 22:00:00,2.18,286,5.1,21.0,57,0.0,20.0,99.8
2026-03-29 23:00:00,0.81,300,4.9,19.6,64,0.0,20.0,99.8
2026-03-30 00:00:00,1.28,321,3.7,19.0,66,0.0,20.0,99.8
2026-03-30 01:00:00,0.69,300,3.3,19.4,69,0.0,20.0,99.8
2026-03-30 02:00:00,1.25,299,3.7,19.2,67,0.0,20.0,99.8
2026-03-30 03:00:00,0.36,304,3.3,18.0,73,0.0,20.0,99.8
2026-03-30 04:00:00,0.29,301,2.0,17.5,77,0.0,20.0,99.8
2026-03-30 05:00:00,0.64,309,2.4,16.8,81,0.0,20.0,99.8
2026-03-30 06:00:00,0.86,306,2.7,16.0,86,0.0,20.0,99.8
2026-03-30 07:00:00,0.5,307,3.1,19.2,73,0.0,20.0,99.8
2026-03-30 08:00:00,1.12,280,2.6,21.1,73,0.0,20.0,99.8
2026-03-30 09:00:00,0.65,176,2.6,24.9,60,0.0,20.0,99.8
2026-03-30 10:00:00,0.85,159,3.1,27.0,55,0.0,20.0,99.8
2026-03-30 11:00:00,1.27,171,3.9,29.0,51,0.0,20.0,99.8
2026-03-30 12:00:00,1.87,171,4.9,30.5,44,0.0,20.0,99.8
2026-03-30 13:00:00,2.6,179,5.3,32.1,36,0.0,20.0,99.8
2026-03-30 14:00:00,2.47,201,6.5,33.0,34,0.0,20.0,99.8
2026-03-30 15:00:00,2.43,217,5.6,33.2,34,0.0,20.0,99.8
2026-03-30 16:00:00,2.27,202,5.5,32.3,41,0.0,20.0,99.8
2026-03-30 17:00:00,1.99,192,5.3,30.6,48,0.0,20.0,99.8
2026-03-30 18:00:00,2.06,209,5.1,28.0,49,0.0,20.0,99.8
2026-03-30 19:00:00,1.61,216,5.2,27.5,49,0.0,20.0,99.8
2026-03-30 20:00:00,1.7,256,4.8,25.9,52,0.0,20.0,99.8
2026-03-30 21:00:00,1.8,273,4.6,24.2,58,0.0,20.0,99.8
2026-03-30 22:00:00,2.0,273,5.1,22.9,61,0.0,20.0,99.8
2026-03-30 23:00:00,2.06,276,5.3,22.3,59,0.0,20.0,99.8
2026-03-31 00:00:00,1.54,283,5.3,21.0,63,0.0,20.0,99.8
2026-03-31 01:00:00,1.33,304,4.4,19.8,71,0.0,20.0,99.8
2026-03-31 02:00:00,1.57,301,4.4,19.7,68,0.0,20.0,99.8
2026-03-31 03:00:00,1.22,305,4.1,19.0,70,0.0,20.0,99.8
2026-03-31 04:00:00,1.13,311,3.3,18.2,74,0.0,20.0,99.8
2026-03-31 05:00:00,0.93,306,3.0,17.4,79,0.0,20.0,99.8
2026-03-31 06:00:00,1.21,300,3.2,16.9,82,0.0,20.0,99.8
2026-03-31 07:00:00,1.01,290,3.7,18.1,82,0.0,20.0,99.8
2026-03-31 08:00:00,1.32,299,3.3,20.9,81,0.0,20.0,99.8
2026-03-31 09:00:00,0.25,169,3.1,25.6,65,0.0,20.0,99.8
2026-03-31 10:00:00,0.62,166,2.7,28.1,55,0.0,20.0,99.8
2026-03-31 11:00:00,1.05,175,3.6,30.0,48,0.0,20.0,99.8
2026-03-31 12:00:00,1.76,175,4.7,31.6,43,0.0,20.0,99.8
2026-03-31 13:00:00,1.77,196,5.4,32.8,36,0.0,20.0,99.8
2026-03-31 14:00:00,1.76,235,4.5,33.3,33,0.0,20.0,99.8
2026-03-31 15:00:00,1.65,267,4.5,33.5,34,0.0,20.0,99.8
2026-03-31 16:00:00,1.37,237,3.8,34.0,31,0.0,20.0,99.8
2026-03-31 17:00:00,1.27,222,3.4,33.0,37,0.0,20.0,99.8
2026-03-31 18:00:00,0.45,243,2.6,30.0,50,0.0,20.0,99.8
2026-03-31 19:00:00,0.79,252,1.6,27.4,54,0.0,20.0,99.8
2026-03-31 20:00:00,0.91,279,2.5,25.5,59,0.0,20.0,99.8
2026-03-31 21:00:00,0.97,305,2.6,24.0,60,0.0,20.0,99.8
2026-03-31 22:00:00,1.83,305,4.0,22.0,65,0.0,20.0,99.8
2026-03-31 23:00:00,2.19,297,4.8,20.4,69,0.0,20.0,99.8
2026-04-01 00:00:00,1.4,305,4.7,19.5,71,0.0,20.0,99.8
2026-04-01 01:00:00,0.11,297,3.3,20.5,75,0.0,20.0,99.8
2026-04-01 02:00:00,0.25,307,1.1,21.2,71,0.0,20.0,99.8
2026-04-01 03:00:00,0.11,297,1.0,21.1,68,0.0,20.0,99.8
2026-04-01 04:00:00,0.61,325,1.5,21.1,67,0.0,20.0,99.8
2026-04-01 05:00:00,0.43,324,1.5,20.9,69,0.0,20.0,99.8
2026-04-01 06:00:00,0.74,332,1.7,20.3,70,0.0,20.0,99.8
2026-04-01 07:00:00,0.7,339,2.1,19.9,79,0.0,20.0,99.8
2026-04-01 08:00:00,0.6,312,2.1,22.0,77,0.0,20.0,99.8
2026-04-01 09:00:00,0.36,146,2.1,25.4,64,0.0,20.0,99.8
2026-04-01 10:00:00,0.76,148,3.0,27.9,56,0.0,20.0,99.8
2026-04-01 11:00:00,0.92,158,3.4,30.0,51,0.0,20.0,99.8
2026-04-01 12:00:00,1.3,178,3.9,31.6,46,0.0,20.0,99.8
2026-04-01 13:00:00,1.27,171,4.0,32.3,41,0.0,20.0,99.8
2026-04-01 14:00:00,2.17,203,5.0,32.7,39,0.0,20.0,99.8
2026-04-01 15:00:00,2.38,190,5.3,33.0,38,0.0,20.0,99.8
2026-04-01 16:00:00,1.98,170,5.3,32.3,44,0.1,20.0,99.8
2026-04-01 17:00:00,1.04,163,4.3,31.0,61,0.0,20.0,99.8
2026-04-01 18:00:00,0.49,156,2.5,29.0,66,0.0,20.0,99.8
2026-04-01 19:00:00,1.08,193,1.7,27.1,61,0.0,20.0,99.8
2026-04-01 20:00:00,1.05,267,3.0,26.0,61,0.0,20.0,99.8
2026-04-01 21:00:00,1.32,279,3.3,25.1,61,0.0,20.0,99.8
2026-04-01 22:00:00,1.2,268,3.3,24.5,61,0.0,20.0,99.8
2026-04-01 23:00:00,1.15,275,3.2,24.2,59,0.0,20.0,99.8
2026-04-02 00:00:00,0.98,285,3.2,22.9,64,0.0,20.0,99.8
2026-04-02 01:00:00,0.68,306,3.0,22.3,72,0.0,20.0,99.8
2026-04-02 02:00:00,0.6,312,2.3,21.8,74,0.0,20.0,99.8
2026-04-02 03:00:00,1.17,320,2.7,21.1,78,0.0,20.0,99.8
2026-04-02 04:00:00,0.74,318,2.8,20.0,84,0.0,20.0,99.8
2026-04-02 05:00:00,1.03,317,2.9,19.6,85,0.0,20.0,99.8
2026-04-02 06:00:00,0.05,270,2.5,19.2,85,0.0,20.0,99.8
2026-04-02 07:00:00,0.5,307,2.1,20.0,83,0.0,20.0,99.8
2026-04-02 08:00:00,1.23,297,2.9,22.4,83,0.0,20.0,99.8
2026-04-02 09:00:00,0.36,196,2.9,26.5,67,0.0,20.0,99.8
2026-04-02 10:00:00,0.81,169,3.0,28.9,57,0.0,20.0,99.8
2026-04-02 11:00:00,0.91,189,3.4,30.8,53,0.0,20.0,99.8
2026-04-02 12:00:00,1.51,214,4.2,32.4,44,0.0,20.0,99.8
